epsilon,c,Ef,r,omega,omega_0,Pwr
1.6494541984108146,1.8550849030822767,1.3233206319102462,1.0820256149004908,1.8410929424266167,3.3004800893870447,5.362505036662622
1.0766281749392057,1.427401563770184,1.544224351271068,1.3849361155830286,1.022420085498469,4.206708260491754,0.1160419324894854
1.5875888626262065,1.8729992773825543,1.300800974532574,1.7338958031940652,1.9021467766768407,4.080183386013729,4.885814307807494
1.1370106360696806,1.0436073099548395,1.4698872166284285,1.4305413835185183,1.0325997125991977,3.6559214625016834,0.1651628021007698
1.2630669072783065,1.9812080706362316,1.9052340226049091,1.9422183819224828,1.5708722088300573,3.976325684546284,4.908626810023108
1.7498077626487836,1.136773983781142,1.2481360301213686,1.9496158649008977,1.735096438250752,3.263789555353,7.657418853116893
1.2694044151396031,1.689203849890036,1.9273154322260224,1.7653185406159309,1.3989873585373074,4.292913430729538,1.4678716793170046
1.7116245895174154,1.6922374537466722,1.6982254195650563,1.5863509268003853,1.4556995794417804,4.004774663808124,2.0408387009410043
1.1209660500416727,1.690116955517934,1.9679032580052784,1.583584644003036,1.3050452955706295,3.476058770345888,2.074955518334744
1.0962481107912034,1.918899597822064,1.9743106614186576,1.3410114487002225,1.6338637905898077,4.624658644334391,1.2562966106507207
1.2587735619132543,1.868814986978295,1.900428096010771,1.098428319421768,1.0148662880063135,3.1526692042569198,0.5738392078183141
1.6358054715176933,1.888995368220415,1.990518895286543,1.945773314922368,1.1108406228410552,4.186667106137919,1.1135466229511295
1.052957047543157,1.9448404696842012,1.935654506216888,1.2950672684409998,1.7069223955056132,3.464907292982897,5.535539894792018
1.7566097926993471,1.9128245600567533,1.166062711336282,1.7460483594632934,1.8046768084435287,3.15701357427027,13.745613169334986
1.3184240400497496,1.353199703154655,1.031163309671351,1.7519071863363949,1.453749447400048,3.925703037722752,0.6160049207513723
1.6850285831604546,1.5329858865614183,1.033382369373161,1.7144948984765334,1.15829485519442,3.027230072306904,0.9991177540705156
1.025975972380059,1.7239962905347523,1.4069953202888217,1.6802128831113206,1.7303259556014827,3.025417759780796,9.784750302540596
1.8730639600001973,1.6809787616446332,1.391181017742531,1.1768748894572283,1.68688431479374,4.253210461848363,1.2318620514656151
1.668882339293472,1.4169633565006787,1.0927898053024363,1.3925051894752274,1.9498386801353669,3.2570762871386227,7.155904736705821
1.6943777997622775,1.7616962641432794,1.3581659297068598,1.662379807161892,1.6761214521439838,4.686384697806808,1.3713636202513797
1.5902878295938532,1.4499632520292067,1.2958489376590792,1.502774487558714,1.951129188999432,4.629196019895163,1.709323600853914
1.9390595384109748,1.43177500013826,1.962420230139668,1.1649292270687812,1.761088171619133,4.138257835466715,2.972582657304155
1.8810367329874331,1.8315086974222212,1.529293240580423,1.810191391542698,1.3001495328399106,4.167814638391413,1.2852583464512863
1.680591697253388,1.5018210131135232,1.172322069939304,1.1656702665357876,1.4875970708917727,3.5281435550896507,0.9229803431678472
1.3315518013368215,1.219538247752015,1.2706654982573973,1.7278771688906716,1.2281873463909043,4.816856404199137,0.1585342370802962
1.0178805563246391,1.5908617813165211,1.5684077177822182,1.2754895179479706,1.2884711998515623,3.561302857321134,0.6157592094142889
1.338562772261463,1.792227648508605,1.145757202203201,1.7825070268225132,1.0335114353375592,4.458188707119589,0.1351999178165077
1.4119764878127148,1.252135241600818,1.9684412483207343,1.5965005325203747,1.5342920201593928,3.592308298320904,3.641044077819707
1.813322714989297,1.3808710699957285,1.6946622397045403,1.2012678483533006,1.1459348471813815,3.067777129102955,1.1429767030651028
1.1174498016035443,1.0477771165082324,1.5281618079241586,1.451937565157878,1.0623482586697115,3.2197158710021485,0.3603571185718368
1.1537359736899568,1.5455117073187954,1.5077323919635657,1.6646062219927809,1.942730201692103,4.573202699657156,2.281225037929413
1.3446493255567669,1.701213805561543,1.8603502101514813,1.848288500823064,1.69359084528873,3.7465266953786633,7.472263014001734
1.5465785603046556,1.4918964540969428,1.3049054102069622,1.7602923565221695,1.5762659145310085,3.6590007991763023,2.647885963448908
1.36195578385356,1.4729898329628532,1.1097166637657607,1.8728450295922827,1.980050779080528,3.253550606121598,12.559880735519537
1.3592280175952944,1.2444939677427231,1.6686068595520944,1.1119894181312304,1.0384287979308318,3.3056382242379474,0.2924244382007527
1.3181799586161256,1.2515208456923164,1.6732390696718178,1.8139438900050024,1.6588952512574755,4.990013851391891,0.9827882745016144
1.7402344447163836,1.154654429304416,1.7368526498823698,1.863005450753264,1.387138202257677,3.441520426154855,3.3156297250745426
1.6493082905962035,1.851507432286481,1.3462826473733305,1.970754262244468,1.763720050163855,3.266348027731073,15.25180686403984
1.4841485624573547,1.822264171968726,1.5466431813603276,1.1563906998099935,1.9649392849220515,4.6617499844060735,1.691488962834046
1.7245067113630048,1.8435588482611147,1.996580023167052,1.180663082192929,1.7916322876943649,3.713590757801508,6.810728978594087
1.6151765640997595,1.6889073820979232,1.1513836083536215,1.808196486707428,1.8783342609038876,4.95823419661691,1.3905536447870133
1.8583188826515933,1.8857670429032172,1.0528440074053855,1.290915071574381,1.342688034197175,4.367685969602199,0.2953530733334243
1.840433395762864,1.1837263581284905,1.5669885275136934,1.5785270251615318,1.953759096413952,3.0188035894443246,29.00572506729423
1.6041027634746297,1.052662787395268,1.6778152430215,1.0460212730634977,1.0680560168971285,4.209788125511121,0.1031107800662892
1.5772467403165047,1.360491774709458,1.4348272897204155,1.6661603692108256,1.839875999270573,3.436752525447197,8.291164395371943
1.6982910551241326,1.5085230914688394,1.7635716723985355,1.191253870522856,1.844904899776481,4.445164943064171,2.051157496858852
1.764935249004929,1.064191089359121,1.431906197764512,1.8732906995210743,1.8381086531994577,4.3665158926122025,2.625645869081102
1.5093647813753313,1.9536499707038055,1.3713760056071045,1.5417836153215845,1.538893994697316,4.368247968703229,1.108651263269255
1.061624800623309,1.857008717701317,1.7759659867562752,1.075612239676095,1.7121992619872084,4.386040217348549,0.974072978149612
1.6320015489674513,1.2621596183116963,1.6613552975568484,1.696221821774748,1.3007602077754086,3.871915046089319,1.1089599742849727
1.1609348030214326,1.2954752292235057,1.5130958829203822,1.9005899798114672,1.5178585087461842,4.094742869393575,1.3220327827254763
1.009598290967539,1.507351625905128,1.5117434265179046,1.0216791641863785,1.0490329333827366,4.927971073727899,0.0342610548317091
1.7975960613792612,1.3545867855858202,1.4789276573975385,1.5642044666422177,1.6039422478945518,3.208246101702432,6.061287387611783
1.6836067778864243,1.7090409468917809,1.3844641007478646,1.5217303389385504,1.8133868978039696,3.872274248126674,4.221388441040664
1.297159205052448,1.7774744659063209,1.2145341885495142,1.439615901787887,1.7449757107190185,4.722667884037115,0.738080629220916
1.9956231921447345,1.179843769884339,1.9224109663704303,1.119790202678362,1.2130314209516515,4.654005012883214,0.2427981677341129
1.9893524704473984,1.458184319442427,1.891517578380683,1.152223180286133,1.9202019655433,3.2157919835136437,17.721896520403185
1.4440844084377726,1.315760219709279,1.5444599183989045,1.3831162682532687,1.181848636722465,3.134640483964426,0.9972472097190006
1.5925501000631177,1.521874861381375,1.3603340106605315,1.4135090950856914,1.512203724240957,3.7256207014376823,1.4603664601579616
1.4613212453063404,1.6107854260814385,1.2674811101764163,1.766330037266008,1.7837496296799709,4.604544285431723,1.5407123379807723
1.7791900223249209,1.7736034345221716,1.8740736397938207,1.6276420383532924,1.038074371362316,4.20601187701953,0.5174633294487123
1.9007172077347223,1.5131698963276867,1.627469720026557,1.0131123894057212,1.9155362295406768,3.923711656152095,3.206854500732754
1.28131259697976,1.305874792654444,1.2039562244839752,1.7466833805893658,1.614238498935456,3.36735963464184,2.7593359856943502
1.890045315992144,1.1388319028139198,1.2306013678172878,1.5358000035002943,1.5598931319825224,4.074773784838595,0.9495824804275448
1.1872810544657386,1.4845354238985824,1.6195851070881997,1.497903737951564,1.1465769881942185,3.232034559708618,0.9006279112281084
1.237669668949828,1.488124678099086,1.8494641265068847,1.7167765822483836,1.7766874809233288,4.271856290736709,3.4024731609422902
1.1408331185598977,1.238287747194203,1.2276269454763007,1.8211445658969607,1.810101250877799,4.104901657419823,1.7233190430911436
1.660685120477475,1.4539985770181434,1.658890096868526,1.3969071044466346,1.9549761991381065,3.999652138398465,5.35202054239089
1.5377792668462034,1.3004267653446218,1.827444318568508,1.6307944831815735,1.880244885934188,4.506093108806622,3.3065105216042467
1.1521409236171836,1.9521796435694996,1.3014125058110912,1.2977461575531617,1.8583389849914007,3.216165525115353,6.750676957226664
1.6105914077395065,1.6710529193572683,1.3706387096646613,1.829757487237907,1.235426231321994,4.306990224528131,0.5699635320491658
1.3005296445784622,1.5093210202713725,1.10507319038144,1.7451067754213074,1.2678552409503838,4.797101640875358,0.1724550299250435
1.6089564569574664,1.0713572911064642,1.336947475185413,1.3298700334218894,1.6797551210300896,4.342578566271904,0.7066166082061416
1.717078620228584,1.5777732065994865,1.1722145865872604,1.595564941110719,1.898159339444763,4.632997758347239,1.6153016589034288
1.9091315692008208,1.5265490493867189,1.2500624318646358,1.1944497364451614,1.265913291196727,4.09299502378067,0.3045235281869363
1.0923098591610163,1.224835095331875,1.7929053140688929,1.9185215037255867,1.0376172839356224,3.034730260176639,1.1620210334789918
